material_id,bulkMod,shearMod,vol/atom,band_gap,density,energy_per_atom,formation_energy_per_atom,total_magnetization,atomic_mass,atomic_number,boiling_point,column,electronegativity,melting_point,row
mp-585,260,172,7.600559469,0.0,5.575508143,-7.78937774,-0.283943591,1.8217983,25.520015,11.66666667,3578.0,11.0,1.876666667,2072.333333,2.666666667
mp-20483,37,13,32.20713792,0.0,10.68283962,-3.71506024,0.0,5.38e-05,207.2,82.0,2022.0,14.0,2.33,600.61,6.0
mp-974972,23,3,58.76361299,0.0,3.072298623,-2.03978466,1.211181041,3.1043875,108.72335,45.75,1939.75,1.75,0.94,860.845,5.25
mp-976793,57,31,22.76781778,0.0,7.497246443,-3.830172578,-0.310165458,0.0002668,102.7955,42.5,2593.5,10.5,1.3175,1090.15,5.5
mp-778779,71,38,10.39477474,0.0,4.07118931,-4.949561956,-1.522746761,3.00377405,25.48515559,12.16666667,963.7666667,9.833333333,2.343333333,445.69,2.666666667
mp-861499,82,24,23.22930274,0.0,9.607151841,-6.007893938,-0.375061902,0.0002276,134.394575,56.0,3756.75,7.5,1.59,1628.1925,6.5
mp-867169,42,24,33.23487935,0.2697,6.177267625,-2.57765002,-0.656395531,4.7e-06,123.635,51.5,1703.72,7.5,1.465,709.85,5.25
mp-545820,34,21,19.14855486,0.5354,5.84091644,-5.764511803,-1.643194121,0.007843575,67.3547,29.0,1482.6,15.0,2.7,279.94,3.5
mp-865996,91,27,19.2030581,0.0,10.97424215,-4.820108075,-0.814649221,1.27e-05,126.91,53.25,2450.25,12.75,1.8875,1414.22,5.75
mp-935811,183,97,13.35966355,1.4121,4.474690676,-7.642727798,-2.858090348,4.4e-05,36.000576,16.8,1263.92,10.8,2.548,650.186,3.0
mp-7812,23,25,15.72564918,3.2779,3.683087219,-6.456393607,-2.093319593,3.88e-06,34.8796,16.0,1091.133333,15.33333333,2.963333333,440.3333333,2.666666667
mp-10214,145,50,18.16504384,0.0,8.519298883,-7.483932218,-0.879177496,3.94e-05,93.1947,40.83333333,3702.5,7.833333333,1.881666667,1920.066667,4.833333333
mvc-3672,125,59,11.90494784,0.0191,3.997583344,-6.429925818,-2.505274375,8.00000015,28.65998333,14.0,1014.2,11.16666667,2.561666667,612.55,2.833333333
mp-546500,27,8,14.7905352,4.4908,1.824578095,-6.905150123,-1.224206317,0.0,16.25164232,8.0,1405.89,11.5,2.49,1072.18,2.25
mp-866172,35,24,24.37943578,0.0,4.050046962,-2.40726628,-0.059499614,0.0002783,59.46133,25.75,1770.5,4.75,1.29,1125.75,4.25
mp-10092,40,14,19.81285295,0.0,5.554192516,-3.858488954,-0.361488749,0.0002114,66.2702875,29.625,2088.25,11.625,2.00875,906.20125,4.0
mp-6927,193,56,14.33236141,0.0,14.65618151,-11.12724725,-2.540200445,3.4950729,126.4997,50.5,2181.6,11.5,2.4,482.4,5.5
mp-977358,101,33,21.47988746,0.0,12.17475723,-5.84073445,-0.62781305,3.2e-06,157.48646,64.5,3280.5,11.5,1.6475,1860.4825,6.75
mp-554212,54,22,17.54376928,0.0,8.775205888,-4.608628891,-0.464846787,6.7e-06,92.71097143,39.71428571,2069.391429,12.57142857,2.018571429,1016.388571,4.285714286
mp-20898,74,22,21.53999955,0.0,9.502508091,-3.620935963,-0.365742833,3.46e-05,123.2636,52.25,2513.75,11.75,1.715,1144.9025,5.75
mp-1077098,6,3,37.60188718,1.0986,8.858266193,-0.283225732,0.020464718,1.67e-08,200.59,80.0,629.88,12.0,2.0,234.32,6.0
mp-9945,85,46,21.93045704,0.0,7.928553929,-4.646964762,-0.182023228,0.00249545,104.711065,43.66666667,1907.333333,13.66666667,2.026666667,1071.106667,4.666666667
mp-760381,77,17,17.54820455,0.0,4.523704909,-4.298985675,-0.517130272,0.00031,47.8055,22.5,1958.935,13.5,2.24,873.065,3.5
mp-21336,264,143,12.73289915,0.0,11.64010797,-9.418553017,-0.843496214,5.68e-06,89.25554733,38.0,3138.333333,9.333333333,1.84,1806.1,4.333333333
mp-5921,192,54,13.35852682,0.0,10.10965297,-7.251190215,-0.459741098,4.9e-06,81.32905465,35.5,3723.75,9.5,1.7325,1919.8675,4.25
mp-1302,120,162,15.63720977,0.0,6.120399455,-7.45844186,-3.041581751,1.0012591,57.63548333,25.0,1247.8,12.33333333,2.67,439.2,4.0
mp-977165,14,21,13.43861208,0.0,2.463764016,-2.842200465,0.366277608,0.9143417,19.93904875,9.0,2011.25,3.0,1.205,782.2675,2.5
mp-865656,243,120,13.25920205,0.0,10.69468687,-10.02794777,-0.234134772,7.3e-05,85.3957725,36.5,3514.0,6.0,1.75,2168.5,4.5
mp-7066,124,63,15.6439145,0.0,6.237468781,-6.396130817,-0.816457612,5.43e-06,58.763104,27.0,3127.333333,9.0,1.76,1584.466667,4.0
mp-984051,25,84,13.42976312,0.0,6.269941302,-4.943252792,-1.299682789,1.0186166,50.70873038,22.2,861.52,12.6,2.624,335.478,3.2
mp-18732,177,82,10.3732617,2.8865,4.948310311,-7.334124778,-2.491341746,1.99999945,30.91172,14.8,1403.32,12.4,2.754,766.68,2.8
mp-765135,13,8,16.85374476,4.4088,4.529472953,-5.780401828,-2.693057733,1.13e-05,45.9721688,19.66666667,1043.053333,15.0,3.62,660.6533333,2.666666667
mp-8943,39,18,13.72361753,1.1225,6.560004429,-3.932931533,-1.585125646,0.0,54.21552256,22.8,887.624,15.6,3.64,451.104,2.8
mvc-11233,71,19,21.11598843,0.0,3.22585325,-5.348427323,-0.668816853,0.0602022,41.021065,19.66666667,1545.246667,13.66666667,2.346666667,848.24,3.333333333
mp-621348,122,17,18.57944582,0.0,12.43694453,-4.583839068,-0.284685405,0.0002387,139.1545345,57.25,3040.75,9.75,2.1,1261.3525,5.25
mp-1518,154,72,16.86413642,0.0,11.04865186,-7.644886798,-0.643552533,3.5e-06,112.208125,48.25,3884.25,7.75,1.99,1944.75,5.75
mp-864772,73,41,19.49776389,0.0,6.255827277,-4.892173865,-0.429127403,2e-06,73.45484825,31.0,2737.5,4.5,1.56,1354.755,4.0
mp-1093,79,41,28.19200129,0.0,8.972931862,-6.79127561,-0.774351497,1.99e-05,152.33903,61.0,4093.0,9.0,1.655,1663.2,6.5
mp-7079,136,65,12.84897509,4.5532,3.51835373,-8.161870048,-3.522407889,1.64e-05,27.22443636,13.09090909,1219.672727,13.27272727,2.746363636,636.4181818,2.636363636
mp-962067,21,3,38.04901425,0.0,4.059105102,-2.59625809,-0.180730543,0.0013629,93.00892309,39.0,2058.0,5.666666667,1.26,625.3166667,4.666666667
mp-761568,128,25,17.27847551,0.467,4.450710876,-4.816158246,-1.488029407,2.9994126,46.31116583,20.83333333,898.7666667,9.833333333,2.306666667,426.22,3.333333333
mp-758371,171,85,10.21473585,0.0,8.0637711,-6.817229346,-3.221898387,5.1e-06,49.60394772,21.4,906.32,15.4,2.606,438.974,3.4
mp-504883,21,10,13.13190241,4.1399,2.287094664,-4.714014276,-1.418463686,4.0080385,18.08684,8.888888889,430.4155556,8.666666667,2.647777778,257.76,2.0
mp-632319,26,11,28.72513801,2.5693,3.870623966,-2.22518399,-0.157620632,3.51e-05,66.95669595,28.0,482.14,1.0,1.495,157.8,3.5
mp-862717,94,33,15.70081043,0.0,11.31264939,-3.603285338,-0.55235914,2.49e-05,106.9639192,43.5,2666.25,9.0,1.9175,1015.455,4.25
mp-865547,76,28,23.00171537,0.0,6.88768201,-5.13984424,-0.385448354,1.04e-05,95.407875,41.25,3229.75,9.75,1.515,1447.6925,5.75
mp-571586,146,87,17.58062862,0.0,10.97301257,-8.311691424,-0.700612619,0.0001046,116.1746,48.0,4057.8,10.0,1.868,2256.6,5.2
mp-16266,55,42,21.36227263,0.0,3.46096683,-3.349967717,-0.449515484,0.0,44.52416667,21.33333333,2036.666667,9.333333333,1.516666667,1164.893333,3.666666667
mp-503,116,35,23.38688814,0.0,9.376053775,-7.61899053,-2.181230252,0.000371,132.05153,53.0,2905.435,10.0,1.94,1251.68,6.0
mp-977143,103,33,21.15214068,0.0,9.882651172,-7.213799995,-0.187291313,3.71e-05,125.8863675,52.75,3857.25,7.75,1.68,2021.75,6.5
mp-4472,317,183,10.50902709,0.0,8.481293076,-9.637890833,-0.230719259,3.3e-06,53.675425,23.75,4581.0,9.75,2.2275,2985.25,3.5
mp-866228,49,24,26.33742182,0.0,9.516532565,-2.32971279,-0.525715744,1.12e-05,150.9395,61.5,1464.19,9.5,1.555,815.91,6.0
mp-754401,95,46,13.39085322,4.2235,2.528751209,-7.43559985,-3.396415827,1.76e-05,20.39225544,10.0,1170.92,14.8,2.708,406.268,2.4
mp-978796,57,22,27.47456293,0.0,8.196998342,-4.180234178,-0.473856757,0.0001477,135.624,56.5,2401.5,11.5,1.4875,971.125,6.5
mp-8432,74,51,18.56938821,0.0,4.012066094,-4.700192792,-0.862776125,3.15e-06,44.86592067,21.33333333,1835.666667,9.333333333,1.696666667,930.0233333,3.666666667
mp-22434,213,125,13.65386361,0.0,10.75533318,-8.986148514,-1.044851643,0.0019703,88.436254,37.66666667,2853.333333,9.0,1.773333333,1544.766667,4.333333333
mp-973166,17,8,23.90992525,0.0,6.254347987,-1.095882311,-0.081683661,0.0013804,90.05569232,38.75,1069.0,9.25,1.5,538.3825,4.5
mp-20812,255,108,13.05624776,0.0,8.192186897,-5.2319112,0.120254062,3e-07,64.41235,28.0,1211.18,14.0,2.41,246.4,3.5
mp-865010,196,76,15.5078476,0.0,12.05565011,-8.494301685,-0.608250684,1.92e-05,112.58825,47.75,4049.75,8.25,1.8775,2005.7275,5.0
mp-6473,83,41,12.87971486,5.5148,3.096097717,-7.174716991,-3.438307224,0.0,24.01440425,11.9047619,552.4966667,12.57142857,2.706190476,344.6680952,2.619047619
mp-7486,60,29,21.92051863,0.0,4.926775489,-5.181587168,-1.522960972,5.7e-06,65.0376,29.0,1691.185,11.0,1.99,876.18,4.0
mp-573316,23,12,30.10966159,1.0491,6.985201809,-4.578657608,-0.66573326,5.85e-05,126.6589086,52.16666667,2002.333333,11.5,2.166666667,977.7316667,5.0
mp-764312,36,22,13.93244837,2.1599,3.126750475,-6.42705916,-2.807318213,1.0000019,26.2344266,12.25,985.065,13.75,3.2575,586.215,2.5
mp-766454,155,65,11.31217586,2.0938,3.907891831,-8.91461252,-3.460078123,0.000377367,26.62193333,12.66666667,1246.8,12.0,2.806666667,683.5333333,2.666666667
mp-11273,155,126,10.57137931,0.0636,4.710121199,-5.560770158,-0.22552754,3.33e-08,29.9857315,13.25,3310.75,2.75,1.5775,1857.5,2.75
mp-976333,33,13,24.92265327,0.0,7.416750593,-2.778177948,-0.200484595,7.44e-05,111.316325,44.0,2137.25,4.5,1.17,701.845,4.75
mp-985584,22,5,21.65646538,2.2776,2.187222729,-4.10934166,-1.208686273,8.4e-06,28.52538373,14.0,861.185,10.25,1.9125,372.91875,3.0
mp-19019,147,57,11.0851525,2.1744,5.458432062,-6.353203852,-1.706309055,2.0001631,36.4385,17.0,1409.8,13.33333333,2.971666667,807.2,2.833333333
mp-979936,9,6,49.87929141,0.0,5.03185599,-1.181486113,0.2192754,0.0055597,151.14695,61.75,1342.0,12.25,1.03,900.865,7.25
mp-865116,40,12,25.77104225,0.0,9.118542237,-3.173802328,-0.334118011,3.12e-05,141.5169,56.75,1795.75,8.75,1.3475,738.1725,5.5
mp-21054,82,41,23.81925996,0.0,8.505999054,-5.55993539,-0.901228698,7.35e-05,122.01255,51.66666667,3224.666667,9.666666667,1.763333333,1180.376667,6.0
mp-1971,73,37,20.49992598,0.0,9.253541928,-4.59862155,-0.259944522,3e-07,114.23816,48.0,3096.5,12.0,1.565,1545.885,6.0
mp-10931,103,57,16.17113953,1.2996,7.393129985,-6.528654972,-3.374311487,0.00010355,71.99790773,30.66666667,1265.3,15.33333333,2.596666667,725.2966667,4.333333333
mp-762971,88,47,10.40468411,1.1098,3.811468836,-7.142911924,-2.467525595,5.0000263,23.88208182,11.18181818,1346.472727,10.27272727,2.499090909,707.7436364,2.545454545
mp-554278,181,61,12.2255263,2.6774,3.615939185,-8.973365378,-3.518830981,7.16e-05,26.62193333,12.66666667,1246.8,12.0,2.806666667,683.5333333,2.666666667
mp-8085,57,39,21.86489971,1.1058,2.048438265,-3.605455015,-0.4789363,0.0001424,26.9725048,13.2,1037.8,7.2,1.662,680.72,3.0
mp-21474,92,53,16.69547888,0.0,6.440809245,-8.52972386,-0.643580066,10.4184625,64.7575228,28.6,1513.6,10.6,1.736,954.32,4.4
mp-1025421,66,24,17.19312503,0.1768,4.789436684,-6.358750216,-2.0047345,3.0000002,49.58955,21.5,586.65,14.0,2.8725,377.35,3.5
mp-20828,172,46,17.63819706,0.0,18.65124704,-5.561104425,-0.08971769,3.5e-06,198.113,79.0,3579.0,11.0,2.2925,1681.2025,6.0
mp-978303,115,44,17.92947579,0.0,5.999648318,-3.89898086,0.415234661,0.7577858,64.7805,27.75,2489.5,3.25,1.4575,1557.0,3.75
mp-865735,27,25,17.74581307,0.0,6.072035591,-2.932123318,-0.440240976,4e-07,64.8905,27.0,1948.0,8.0,1.2675,803.945,4.0
mp-762993,110,64,11.02747353,0.0,4.484497737,-6.105489013,-1.843168074,8.99364465,29.78110053,14.16666667,1103.938333,13.5,2.993333333,639.9883333,2.666666667
mp-867800,56,17,25.91756593,0.0,7.430200544,-4.701498474,-1.052468827,0.00011185,115.97,47.75,1611.75,12.75,2.1875,701.25,5.25
mp-21003,124,74,16.76373523,0.0,7.68749597,-9.185340688,-0.419426155,9.25e-07,77.60802,33.0,4337.4,8.2,1.888,2931.4,4.0
mp-20563,69,36,20.14109209,0.0,6.67867529,-5.703520488,-0.611375798,1.0536539,81.007318,35.2,2063.4,10.0,1.802,1343.2,4.4
mp-1089,294,162,14.58578893,0.0,17.77477593,-9.33658069,-0.714428684,4.33e-05,156.1295,63.25,4415.75,7.75,2.035,2539.5,5.5
mp-1335,196,61,12.00229842,0.0,7.387049794,-8.8916108,-0.118382565,0.8097889,53.39325,24.5,3407.0,6.5,1.73,1997.0,4.0
mp-21200,14,45,20.82134966,0.0,10.19349631,-7.184022193,-0.381942849,5.7877344,127.8153333,52.0,2819.0,11.33333333,1.633333333,506.1066667,5.666666667
mp-8044,227,149,11.14756916,0.0,5.394854986,-8.888509785,-0.686380003,0.00031195,36.2168655,16.75,3052.5,9.75,2.0,2120.825,3.25
mp-861617,68,20,23.92045436,0.0,12.7285086,-3.567919428,-0.61811816,3.55e-05,183.357152,73.75,2657.72,9.25,2.045,1025.495,6.5
mp-973,202,94,13.62771544,0.0,12.62557346,-10.89584108,-1.604236323,3.0004418,103.615584,41.0,1726.416,11.4,2.376,599.95,4.8
mp-542429,66,27,18.87428875,0.0,3.867123261,-3.391063989,-0.348561617,2.18e-05,43.955125,20.25,2014.25,3.75,1.5525,1251.5,3.5
mp-504974,141,42,12.51084068,0.2629,5.385747517,-7.018966263,-1.840997473,18.00624775,40.57732308,18.61538462,1671.2,12.46153846,2.896923077,980.6461538,3.0
mp-863702,58,28,25.91520839,0.0,7.587237575,-3.66861957,-0.295865648,6.7e-06,118.41025,49.25,2497.5,10.75,1.3925,1239.1875,6.0
mp-1018080,120,57,14.68445737,0.0,10.71002137,-6.537374273,0.401360096,5.0508623,94.7107225,40.25,2795.25,9.75,1.86,1565.1,4.5
mp-978496,138,100,9.279232615,0.0,2.552914112,-6.17910089,0.248793683,9.1e-05,14.2659,6.8,3994.6,13.2,2.012,2216.6,2.2
mp-867902,159,100,12.20824012,0.0,8.189552041,-6.356231913,-0.844394823,0.0001781,60.209375,26.75,3181.0,8.25,1.86,1653.6725,3.75
mp-865875,32,5,16.81701799,0.0,3.176793322,-2.296313763,-0.15740049,3.3e-06,32.1728,14.0,1820.0,3.5,1.2175,649.0,2.75
mp-4860,143,57,13.11634121,0.0,7.994723563,-10.07033626,-3.038208908,13.8500178,63.14908571,27.0,1515.257143,13.57142857,2.58,678.1385714,4.0
mp-4200,150,78,10.80082972,4.5189,3.585445243,-8.151607549,-3.371949985,2.8e-06,23.32121233,11.33333333,668.9666667,13.66666667,2.885,391.75,2.5
mp-12137,70,36,18.37470056,0.0,4.10405184,-3.365749062,-0.285839059,7.3e-06,45.4134,21.6,2092.6,10.8,1.62,1174.872,3.6
mp-1018949,16,10,34.92729939,0.0,5.536924889,-4.651447228,0.039894993,4.6515221,116.4620817,48.33333333,1710.666667,7.666666667,1.463333333,791.9533333,5.0
mp-1019108,86,41,18.03005605,0.0,7.287398132,-6.455029685,-0.704459706,0.3024572,79.12623167,34.33333333,2816.333333,10.33333333,1.65,1600.0,5.0
mp-999027,110,32,16.87702052,0.0,4.195926712,-7.01671222,-0.15684091,1.9559207,42.64563465,19.75,3368.0,6.25,1.5575,1689.1175,3.75
mp-19214,117,45,14.6107665,0.0,4.831242665,-8.21345866,-3.168141909,1.0054375,42.50918333,18.83333333,1278.966667,12.16666667,2.751666667,578.3666667,3.333333333
mp-21206,31,99,24.66617245,0.0,8.089954193,-3.30938501,0.06045911,1.8864578,120.17074,49.4,2236.8,15.0,1.532,1478.782,6.0
mp-865162,161,68,14.36405075,0.0,8.74993702,-5.85734876,-0.622076164,1.07e-05,75.689,33.5,3098.0,8.5,1.97,1652.1,4.25
mp-755570,69,20,14.02240791,0.0,4.463449308,-4.937614118,-0.857822554,0.0082267,37.69156,18.2,1884.548,10.6,1.992,937.282,3.2
mp-999376,223,115,16.60889513,0.0,14.39648048,-8.695743338,-0.610759303,0.0001332,143.99519,59.5,4557.5,7.5,1.94,2395.7,5.5
mp-11919,83,67,12.05466842,1.8494,3.682290171,-6.222612114,-1.207386059,4e-07,26.7315528,12.0,1458.744,7.2,2.034,859.22,2.6
mp-9274,16,6,35.24284948,1.222,6.424545623,-3.089012708,-0.448192283,3.93e-05,136.3528884,56.25,1998.75,8.25,1.7725,844.61625,5.375
mp-570713,162,49,15.47204291,0.0,9.656848404,-6.818896458,-0.918209981,2.4e-05,89.97751287,37.66666667,3483.333333,9.0,1.81,1638.623333,4.333333333
mp-975176,25,8,40.34478282,0.0,5.849600459,-1.604714043,-0.202071575,0.0016543,142.1230423,58.25,1420.22,6.25,1.545,549.1425,5.5
mp-19148,61,24,17.09695828,0.4197,3.275477616,-6.02746565,-1.75929699,10.0000028,33.72441286,16.0,1000.371429,9.142857143,2.151428571,553.6371429,3.142857143
mp-16751,75,47,22.32211324,0.0,10.8610446,-4.497190588,-0.36993602,1.9e-06,146.0016667,59.66666667,2787.666667,13.0,1.823333333,1253.46,6.0
mp-10,80,43,20.51481034,0.0,6.064411011,-4.550665495,0.10740506,1.35e-06,74.9216,33.0,887.0,15.0,2.18,1090.0,4.0
mp-16750,72,46,22.50587675,0.0,10.71509079,-4.511846683,-0.381041918,8e-07,145.22544,59.33333333,2738.333333,12.66666667,1.82,1230.793333,6.0
mp-1025571,19,2,30.66640146,1.7071,4.475732899,-7.892525464,-1.263037734,0.0,82.65666667,35.33333333,2421.246667,12.66666667,2.506666667,1490.573333,4.0
mp-865450,74,43,20.94921959,0.0,8.743064922,-4.651134745,-0.52043416,0.00027125,110.301765,45.75,3131.0,10.75,1.6825,755.9325,5.25
mp-554252,79,35,14.98313026,3.9821,2.961003502,-5.101372997,-3.133346513,2.9999997,26.71728885,12.7,667.418,11.1,2.811,354.511,2.7
mp-1025282,50,31,24.21675462,0.0,6.466625894,-5.954767834,-0.434762252,4.0060887,94.30714286,39.42857143,2280.571429,11.14285714,1.885714286,1313.948571,4.571428571
mp-1017507,89,18,23.15546551,0.0,13.11985129,-4.78071797,-0.904721595,1.01e-05,182.9503895,74.0,2676.0,13.0,1.895,1577.665,7.0
mp-8927,203,63,12.5907077,0.4853,8.984978997,-8.695469963,-0.730524504,2.87e-05,68.12682,29.0,2271.43,11.5,2.37,1193.4675,3.5
mp-1024954,72,53,21.29873836,0.0,9.022700918,-4.826699967,-0.5977828,1.45e-06,115.7287733,48.66666667,3022.666667,12.66666667,1.696666667,1198.95,5.666666667
mp-12697,113,70,17.48016534,0.0,7.941956187,-6.686987328,-0.121827359,12.861372,83.60339862,36.23076923,2642.846154,9.923076923,1.724615385,1073.729231,4.461538462
mp-975896,51,17,30.30929613,0.0,9.504303717,-3.959696793,-0.388792899,2.13e-05,173.4790625,70.25,2607.0,9.25,1.3775,914.75,7.0
mp-7582,21,14,25.38499299,2.5744,2.982233434,-4.606078698,-0.755550939,7.78e-05,45.59,21.33333333,1509.58,15.33333333,2.39,662.7066667,3.333333333
mp-754567,71,30,13.47372312,0.0,5.157696904,-4.0000698,-1.326619368,1.0037531,41.84989232,18.75,594.1,11.25,2.375,268.6725,3.0
mp-1836,22,9,30.4939988,0.198,7.714675509,-3.204707285,-0.276353702,8.2e-06,141.67165,57.5,1352.0,14.5,2.085,535.5,5.0
mp-12628,3,8,90.89162125,0.0,1.561448862,-0.96539098,0.05114149,0.00049,85.4678,37.0,961.0,1.0,0.82,312.46,5.0
mp-505820,118,61,14.14029868,0.0,4.765128186,-5.457182682,-0.572087037,0.023719075,40.57738733,19.66666667,1484.623333,13.66666667,2.226666667,811.22,3.333333333
mp-22044,88,44,21.99313265,0.0,8.261043183,-6.353328997,-0.762420355,6.59e-05,109.414,46.4,2952.2,10.4,1.712,1543.96,5.8
mp-1187,201,67,19.13846284,0.0,17.82929541,-9.195441842,-0.815856575,4.75e-06,205.4906867,81.33333333,4831.666667,7.333333333,1.9,2531.0,7.0
mp-11492,104,29,16.30957598,0.0,10.46298642,-5.541565143,-0.517211551,0.0015099,102.76595,44.25,3230.5,12.75,1.7625,1471.52,5.25
mp-990076,233,149,8.550841985,0.0,3.9378649,-6.350974113,-1.781577214,0.0010388,20.27778914,10.0,221.5714286,15.71428571,3.082857143,129.8,2.285714286
mp-1025237,71,47,15.92782427,0.0,6.548960854,-6.695096813,-2.401026587,2.000576,62.81737143,26.85714286,1295.685714,10.85714286,2.534285714,689.4571429,3.571428571
mp-556225,23,8,21.08926777,1.0608,6.50384362,-3.315481532,-0.272851926,0.0006588,82.60046667,36.66666667,1862.623333,12.66666667,2.146666667,952.74,4.333333333
mp-760408,97,51,9.410546174,0.0,4.603219967,-4.560902074,-1.649083246,0.9994315,26.0872,12.25,743.85,11.25,2.3775,313.9925,2.5
mp-776784,53,32,10.5666131,3.8123,2.996189464,-4.959899735,-2.962494773,4.999954,19.06584192,8.9,848.918,11.3,2.865,349.325,2.2
mp-11025,68,42,20.20089752,1.4617,3.489621849,-4.276549246,-0.245744073,4.05e-06,42.45217467,20.0,760.0,14.0,2.01,442.4266667,3.333333333
mp-867924,90,21,16.07162011,0.0,8.580618832,-3.743386195,-0.446400374,2.9e-06,83.048,35.75,2281.75,8.25,1.7675,1176.0025,4.25
mp-755287,103,62,14.00031182,2.5211,4.397996851,-5.833637363,-2.85149034,3.98e-05,37.080325,17.5,833.975,10.25,2.30625,519.8025,3.125
mp-972635,60,18,26.50621388,0.0,11.25767911,-2.94184693,-0.469061629,0.2821859,179.69975,72.5,1619.19,11.5,1.6025,903.91,7.0
mp-557958,57,15,18.79791529,0.0,4.218881976,-4.068702366,-2.564553438,1.0000008,47.7593023,21.1,661.618,11.5,2.819,298.889,3.2
mp-704645,146,25,11.12139367,0.0,5.938475254,-5.11837987,-0.952114776,0.0007827,39.7727,18.5,1645.1,13.5,2.67,706.285,3.0
mp-862942,61,17,23.28167039,0.0,10.01963035,-3.75015289,-0.598482168,2.64e-05,140.4807268,57.5,2671.75,7.5,1.785,1104.6325,5.75
mp-1096,87,52,22.93753544,0.0,6.232432276,-7.07962984,-2.380258957,0.246938,86.0905,37.0,2175.435,10.0,1.85,728.18,5.5
mp-613523,180,69,10.34463935,0.0,7.205245014,-8.531527312,0.119714236,5.6757502,44.886425,21.0,3425.5,9.5,2.01,2308.25,3.5
mp-557753,37,18,17.55355818,4.0019,2.510006883,-5.762719333,-2.55350071,2e-06,26.53328275,13.0,500.85,10.25,2.30125,193.26125,2.875
mp-9254,6,5,36.82980579,1.0356,4.456916966,-3.642354437,-0.326885579,8.25e-05,98.85186817,40.85714286,1698.428571,15.14285714,1.96,782.8914286,4.428571429
mp-627380,14,10,18.83795813,3.1356,4.4502786,-8.250640981,-2.229548539,4.9998656,50.48611318,21.72727273,1344.872727,13.54545455,2.988181818,806.8545455,2.909090909
mp-4255,66,29,19.40432611,0.506,5.62316298,-4.589096636,-1.178693582,9.65e-05,65.7098,29.2,1995.748,11.2,1.97,898.452,4.0
mp-16366,86,8,16.27631367,0.0889,7.007266246,-3.88189109,0.014136894,0.0,68.684,30.66666667,2452.666667,12.66666667,2.116666667,1069.846667,4.0
mp-10714,207,82,14.42241952,0.0,11.27552678,-7.697743912,-0.542810776,1.4e-06,97.932282,42.0,3685.4,11.2,2.128,2465.8,5.0
mp-972794,57,9,25.04769791,0.0,6.519548943,-3.994120905,0.458041674,0.0007949,98.341375,41.75,2188.25,14.75,2.0125,1099.585,4.5
mp-768060,148,67,11.66064216,0.5768,4.079408495,-7.142356013,-2.789551462,1.99999175,28.6464344,13.33333333,1285.076667,12.66666667,3.016666667,763.7766667,2.666666667
mp-867779,232,98,14.52827408,0.0,13.42238573,-10.58145107,-0.129544793,4.92e-05,117.434215,49.0,4385.0,6.0,1.6225,2642.75,5.0
mp-981385,67,52,19.5903249,0.0,3.514314888,-6.568626648,-0.464778541,0.1684304,41.4603745,19.5,2464.75,6.0,1.5675,1439.825,3.75
mp-973455,30,17,21.01835999,0.0,1.462921056,-1.749872302,-0.044324778,0.0007838,18.517,9.0,1447.0,1.666666667,1.2,766.5633333,2.666666667
mp-867870,69,43,20.5560425,0.0,4.671258398,-4.431344615,-0.441179953,3.9e-05,57.82615395,25.25,2613.0,11.75,1.5,1036.3525,4.25
mp-9568,35,33,15.25543487,0.0,3.489024516,-2.681047896,-0.32137093,2.3e-05,32.0538,14.2,1959.8,5.8,1.312,393.378,2.8
mp-867875,4,3,37.27906463,3.4912,2.858789015,-4.76515867,-2.645683161,0.00014835,64.17975,28.25,698.3325,14.75,2.6625,464.95,4.25
mvc-15843,22,17,13.60756993,0.0,3.588375295,-4.347168341,-2.406798529,4.0000002,29.4055524,13.75,603.0225,15.25,3.42,353.1075,2.5
mp-753671,54,56,12.83025116,5.0655,2.630747189,-7.362213317,-1.497045165,6.63e-06,20.32662067,10.0,239.1866667,15.33333333,2.89,145.05,2.333333333
mp-19080,77,31,12.1137164,1.4057,3.687311315,-6.504665426,-1.942609942,8.99994525,26.8991228,12.75,828.7833333,11.25,2.549166667,473.5283333,2.666666667
mp-976588,54,36,31.86270308,0.0,11.21842993,-6.6590496,0.043792361,0.0004248,215.261125,84.25,4568.0,6.25,1.2825,2019.75,8.75
mp-10873,114,23,18.03298401,0.0,10.72474056,-4.858171745,-0.70043887,2.11e-05,116.4676472,48.0,3038.25,9.5,2.0125,1355.5325,4.75
mp-1025187,186,63,16.19247264,0.0,16.39049934,-5.577515724,-0.347705267,0.0001615,159.8292517,64.71428571,3154.285714,11.0,2.182857143,1588.36,5.428571429
mp-1025575,16,12,32.65712161,1.0143,5.295955909,-7.008466854,-0.595289991,0.0005554,104.1533333,43.77777778,2479.555556,12.66666667,2.464444444,1472.222222,4.555555556
mp-1025306,209,59,16.01981889,0.0,15.95289241,-6.041775567,-0.514587248,0.0,153.9033055,62.28571429,3452.714286,11.14285714,2.17,1747.21,5.285714286
mp-9025,93,44,20.74534757,0.0,8.376808016,-5.882207245,-0.826685538,1.52e-05,104.6526397,44.0,3303.666667,9.333333333,1.886666667,1607.776667,4.666666667
mp-979014,22,13,46.76078994,0.0,6.823684537,-3.436431138,0.080775385,3.1e-06,192.155,76.25,3093.5,2.75,1.0625,1254.75,8.0
mp-8132,22,14,25.05626008,0.0,4.137400556,-5.814673679,-1.161038561,0.000872,62.4302,27.3,1804.3,10.9,2.09,924.069,3.8
