material_id,bulkMod,shearMod,vol/atom,band_gap,density,energy_per_atom,formation_energy_per_atom,total_magnetization,atomic_mass,atomic_number,boiling_point,column,electronegativity,melting_point,row
mp-756094,90,30,14.42803552,0.0,3.651726746,-5.360603795,-1.036443647,0.9992086,31.729,15.25,1546.185,10.25,1.9925,760.3525,3.0
mp-7576,187,116,12.16324229,0.0,5.466413478,-7.827183918,-0.296148742,0.00125605,40.0408,19.0,3058.5,10.0,1.78,1933.5,3.5
mp-973893,67,16,25.26497842,0.0,12.40405812,-3.284047765,-0.353388804,0.000906,188.726825,75.75,2431.47,14.75,1.54,1165.33,7.0
mp-7017,131,91,12.28589525,0.832,4.862637602,-7.733814203,-0.901145432,0.0,35.97738732,16.5,1581.93,9.0,2.1525,811.7425,3.0
mp-690526,15,10,19.89669145,1.6191,2.876108317,-5.38828075,-1.851889382,0.9999633,34.461725,16.25,1062.105,13.75,2.8475,645.25,3.0
mp-1021511,12,6,46.44536273,1.5186,2.582690975,-2.909105185,-0.71952874,7.66e-05,72.238,32.0,878.935,14.0,2.135,491.29,4.0
mp-764060,92,60,11.25270048,1.7775,3.564241515,-6.03899669,-2.250742952,0.9999885,24.15320643,11.5,1043.766667,9.166666667,2.301666667,514.8566667,2.666666667
mp-861663,130,75,15.95856526,0.0,10.92433248,-5.32646162,-0.242201093,3.73e-05,104.988,43.75,2893.25,8.25,1.9675,1382.075,4.5
mp-866220,50,26,24.9803505,0.0,5.23710578,-2.630297198,-0.301819046,4.52e-05,78.7845,35.0,1872.5,8.0,1.36,949.34,5.0
mp-1158,138,51,16.99864094,0.0,12.06983592,-5.969183673,-0.950752863,0.0302769,123.55675,52.25,3345.75,11.75,1.9675,1852.2875,5.75
mp-558851,8,7,18.45344208,0.0,4.29979429,-4.410899667,-2.74485871,4.0009724,47.7832818,21.0,663.018,11.4,2.816,302.889,3.2
mp-551101,66,37,18.77211284,1.3911,8.556001473,-6.147431831,-2.29411151,8.53e-05,96.72414875,39.75,935.65,15.5,2.71125,428.60625,4.125
mp-20112,164,66,12.92126096,0.0,9.471030678,-5.523284903,-0.185130004,8.7e-05,73.69755,33.5,3108.25,11.0,1.9225,1422.27,4.25
mp-573697,12,6,44.02464446,4.8492,3.175105507,-3.31995151,-2.245330995,0.0,84.17922595,36.0,591.555,9.0,1.975,236.595,4.5
mp-1013544,32,25,33.0938298,0.4018,3.180355549,-3.872793468,-0.913729072,5.69e-05,63.38312,28.8,1603.6,7.2,1.446,1067.756,4.2
mp-22639,190,54,13.84977477,0.0,10.0080753,-7.491932988,-0.755524907,0.028975,83.4726468,35.6,2334.4,11.2,1.916,1099.18,4.6
mp-866284,235,128,13.71508839,0.0,13.20946592,-7.60204904,-0.707095044,2.4e-06,109.1025193,44.75,3892.5,10.75,1.905,1977.985,4.5
mp-5414,23,15,24.82026536,0.8816,3.493647293,-4.107632866,-1.015335396,4.02e-05,52.21994232,23.5,1112.935,12.0,2.035,512.8425,3.5
mp-18814,99,44,10.78738085,3.4614,3.538836578,-7.909963448,-2.029246159,0.0,22.989389,11.0,1380.92,13.8,2.884,1096.68,2.4
mp-4198,75,13,14.29761978,0.1745,6.076725855,-5.281207006,-1.426463076,1.85e-06,52.32199525,23.5,1026.975,14.0,2.7175,530.16125,3.25
mp-861873,221,104,13.61193143,0.6811,10.57249453,-7.981189748,-2.596696408,6.66e-05,86.665876,35.6,1549.52,13.2,2.688,806.28,3.6
mp-755018,106,56,13.69912999,2.3882,7.622331094,-8.10911945,-2.994761167,9.07e-06,62.882776,26.8,1392.52,10.8,2.528,753.372,3.4
mp-754480,90,47,18.71175004,0.0,6.171077725,-10.47441156,-3.216865627,7.03775225,69.5386625,29.75,1828.1,11.25,2.325,873.4,4.25
mp-974415,346,21,16.93335709,0.0,18.77471285,-9.268576805,0.993081157,0.02051,191.45525,76.75,4907.25,8.75,2.0075,2744.4025,6.0
mp-996980,91,17,15.59470108,0.0,8.966592055,-4.118595496,-0.475589132,0.00033425,84.20839225,35.5,1436.1,13.5,2.8375,670.465,3.75
mp-11788,49,16,27.23003179,0.0,6.833387639,-4.973469952,-1.630732912,0.0009132,112.056,46.8,1283.8,14.4,1.984,784.8,5.6
mp-571513,10,4,31.24677267,0.0,2.813966884,-4.184141617,-1.998662731,1.0004505,52.95110889,24.11111111,930.4066667,12.11111111,2.466666667,489.3911111,3.666666667
mp-861975,251,57,10.46294815,0.0,11.07113829,-8.660872113,-3.106620001,0.9998893,69.75852,28.75,67.65,13.25,2.955,501.35,3.75
mp-2691,45,15,29.97639805,3.5799,5.300487005,-2.82950648,-0.627389597,1.1e-06,95.6855,41.0,999.0,14.0,2.12,544.11,4.5
mp-474,76,36,15.66193367,0.0,9.858418813,-7.28606016,-0.123702515,3.19877405,92.983,40.0,3136.333333,10.0,1.633333333,1808.0,5.333333333
mp-1009490,3,1,23.28513463,1.5866,1.140969496,-4.930109985,0.005417934,1.99955,15.9994,8.0,90.2,16.0,3.44,54.8,2.0
mp-69,37,23,33.88466317,0.0,7.368485524,-4.716349108,0.0,0.000461175,150.36,62.0,2076.0,8.0,1.17,1345.0,8.0
mp-999207,40,27,19.18216856,0.0,5.703883927,-6.635348818,-0.175587461,1.0008932,65.88996725,29.25,2853.75,6.75,1.5575,1413.02,4.25
mp-1029943,80,51,16.34235579,0.8826,3.367297626,-5.652540626,-0.951949176,0.0,33.13958571,16.0,1140.011429,9.142857143,1.99,548.1514286,3.142857143
mp-196,125,84,13.82131827,0.0,4.338445301,-5.167143212,-0.458499701,2.75e-07,36.11058329,17.0,2908.571429,11.85714286,1.687142857,1171.907143,3.285714286
mp-1021503,267,137,9.196278952,4.8428,3.616402038,-7.523424595,-2.892810486,0.00013415,20.0281,10.0,1117.8,15.33333333,2.926666667,598.8666667,2.333333333
mp-21255,154,84,12.73598177,0.0965,8.376046795,-6.638937689,-0.097649151,0.001227225,64.2425,29.0,3113.5,11.0,1.92,1511.2,4.0
mp-20623,16,4,25.33105188,6.0005,1.756101911,-6.726871002,-0.195308631,0.00024725,26.78883636,12.54545455,1873.949091,11.81818182,2.335454545,1519.952727,2.636363636
mp-11597,160,60,16.73257534,0.0,14.69355827,-6.802061484,-0.879239711,1.45e-05,148.061,59.8,3973.4,9.8,2.004,1954.04,5.6
mp-1013585,23,14,46.83797334,0.0,4.208963659,-3.247310408,-0.630530148,0.0002534,118.72008,49.6,1732.4,7.2,1.384,919.636,5.2
mp-1361,106,54,20.30874988,0.05,9.542950063,-5.613493918,-0.332552013,0.00035185,116.7123333,48.33333333,2205.666667,13.66666667,2.433333333,1242.333333,4.666666667
mp-182,56,32,26.43447824,0.0,4.754547631,-3.084667373,-0.497856737,2.41e-05,75.68866667,33.33333333,2203.0,9.333333333,1.523333333,551.94,4.333333333
mp-21342,163,22,15.29885009,0.0,7.368096872,-7.880454241,-0.06313568,0.04885795,67.883625,29.75,3478.75,7.25,1.7125,1763.52,4.25
mp-631441,114,90,22.01502142,0.0,11.44249412,-6.492554878,0.700438147,9.54e-05,151.701795,62.25,3400.75,10.25,1.95,1683.7,5.5
mp-1012551,29,12,32.70514808,4.4843,4.276509678,-4.207982453,-2.605495981,0.00065915,84.228,36.0,904.7033333,12.0,2.336666667,479.1333333,4.333333333
mp-555760,6,4,30.18897131,2.2718,1.763729667,-4.086649008,0.041229528,1.89e-07,32.065,16.0,717.87,16.0,2.58,388.36,3.0
mp-556605,190,92,11.80293391,3.6907,5.778683829,-9.481921676,-3.810589077,1.5e-07,41.07426667,18.66666667,1620.8,12.0,2.736666667,745.8666667,3.0
mp-867119,117,21,16.3429195,0.0,10.11668301,-6.185734598,-0.628866016,3.44e-05,99.56775,41.75,3240.75,6.25,1.67,1653.9475,4.5
mp-21503,54,40,25.72029425,0.0,4.907289733,-4.018995293,-0.411136144,2.77e-06,76.00961667,33.33333333,2439.0,6.0,1.436666667,1050.583333,4.333333333
mp-5597,89,79,14.57970223,0.0,4.868178589,-6.796368804,-0.84788604,6.2e-06,42.7431048,20.4,1825.0,9.6,1.808,1074.32,3.6
mp-867353,97,20,22.97040836,0.0,13.34447833,-4.318829878,-0.600463544,7.97e-05,184.5955495,74.0,3097.75,9.5,2.0175,1345.97,6.5
mp-865871,46,5,14.86396957,0.0,7.715578202,-2.481897665,-0.391251014,8.7e-06,69.06439225,28.75,1884.75,6.25,1.5375,734.3475,3.5
mp-555370,95,70,16.24740134,0.0,5.417968121,-7.512089369,-1.130805674,2.1634595,53.01164286,24.42857143,2339.354286,11.57142857,2.324285714,1361.205714,3.714285714
mp-862790,245,101,13.04363086,0.0,8.90924331,-8.927276665,-0.276738895,2.3090534,69.982625,31.5,3845.75,9.0,1.8825,2089.5,4.25
mp-2183,98,25,26.29289136,0.0,9.820609171,-6.99743935,-1.547138634,4.56e-05,155.49903,62.0,3025.5,10.0,1.925,1304.5,6.5
mp-865298,109,11,17.67622839,0.0,10.50231364,-4.80439022,-0.775329876,3.05e-05,111.7958025,47.75,2468.75,11.75,1.825,1541.695,5.5
mp-7961,11,21,27.83968369,0.0,4.742722778,-4.318092574,-1.657986483,5e-07,79.51388,34.4,1586.04,7.2,1.65,741.976,4.4
mp-504687,66,25,27.58666252,0.0,9.718025489,-6.568140932,-0.417435537,0.0013619,161.4463033,64.66666667,2778.666667,12.0,1.813333333,877.68,6.333333333
mp-547271,238,124,13.63788068,0.0,7.129166308,-8.440578969,-2.154686229,3.83e-05,58.5513,24.75,1534.9,13.75,3.055,905.85,3.0
mp-972442,184,103,8.522490954,0.0,6.9176386,-5.932395142,-1.254867583,9.89e-05,35.50384,15.8,1469.12,15.0,2.864,603.696,2.6
mp-971979,65,29,22.66035212,0.0,9.36412255,-3.603694453,-0.338464826,0.0015039,127.786405,53.75,2015.25,13.25,1.52,1390.9025,6.25
mp-864961,192,20,11.45914913,0.0,11.57567016,-5.364528623,-0.683361645,1.9e-06,79.882091,33.0,3204.5,6.0,1.905,1747.3625,3.75
mp-2142,129,88,22.58269244,0.0,10.91771064,-5.908273039,-0.073402041,6e-07,148.4766667,60.0,2602.333333,13.33333333,2.133333333,1583.773333,5.333333333
mp-867978,121,37,19.12057824,0.0,10.22583643,-6.207196913,-0.661642746,2.02e-05,117.74725,50.25,3089.25,9.75,1.8775,1562.1875,5.75
mp-1019086,83,93,8.685650135,4.634,2.550627743,-8.013116985,0.363689,1.69e-05,13.34136667,6.666666667,1484.906667,14.66666667,2.876666667,1308.7,2.0
mp-4104,139,61,12.11028054,5.9209,5.939538835,-8.014248303,-3.527447001,1.3e-06,43.316947,19.0,650.6333333,15.33333333,2.863333333,378.4166667,3.166666667
mp-975788,54,18,28.12919607,0.0,8.711342021,-3.535798418,-0.359889775,0.5089488,147.568375,61.25,2547.72,8.25,1.5475,971.3125,6.75
mp-603930,104,60,11.18425771,4.5652,2.980964135,-7.188773901,-3.24289086,0.0,20.07774,10.0,961.32,12.8,2.706,554.88,2.4
mp-3923,193,99,14.49482262,0.0,10.71209268,-9.509051145,-1.535906168,1.52e-05,93.50571083,37.66666667,2125.346667,10.0,2.211666667,989.6916667,4.666666667
mp-2012,31,16,18.71047861,0.0,9.209099742,-1.47473824,-0.36890669,0.0001443,103.7655,41.5,1122.44,6.5,1.49,344.005,4.0
mp-1025263,83,55,16.14946977,0.0,4.152400495,-6.587656764,-1.525799207,0.0,40.38391429,19.42857143,1882.497143,11.71428571,2.187142857,1023.348571,3.428571429
mp-865648,33,27,28.36359217,0.0,9.743176105,-2.471174353,-0.549306774,0.0,166.42275,67.5,1500.0,14.5,1.555,847.2075,6.75
mp-865640,226,116,14.43900199,0.0,9.276401862,-8.463037725,-0.694893043,2e-07,80.66175,35.5,3874.75,8.5,1.9875,2091.6,4.5
mp-557427,47,12,16.06701025,0.0,3.146640525,-4.544676597,-2.667696094,3.0000002,30.44620111,14.42857143,800.5885714,11.28571429,2.777142857,379.3114286,2.857142857
mp-10602,65,47,25.03241715,0.0,7.068897458,-5.597112184,-0.314761315,4.44e-05,106.56274,44.6,2601.0,10.2,1.574,1627.582,6.0
mp-1018647,91,56,8.359658033,0.0,9.326303234,-4.057466634,-0.651642255,0.0002403,46.951444,20.2,943.168,5.8,1.922,573.406,3.0
mp-22414,31,29,12.30847693,0.0626,5.140191807,-5.129494176,-1.071793088,1.0032165,38.10084,17.4,885.72,15.0,2.954,403.234,2.8
mp-11798,128,38,13.15475955,0.0,11.44344379,-7.941463988,-0.08238361,0.0004148,90.65475,39.0,3375.0,8.5,1.9425,1868.6,4.5
mp-1672,57,39,23.34756493,2.3819,2.565498122,-5.21940574,-2.485614781,5.1e-06,36.0715,18.0,1237.435,9.0,1.79,751.68,3.5
mp-18288,64,16,15.93456795,1.0812,5.19984258,-7.14042565,-2.447729376,8.47e-05,49.8978,22.0,1381.542857,13.71428571,2.745714286,452.9085714,3.142857143
mp-977398,66,8,21.7191133,0.0,9.309810505,-3.090790443,-0.288814917,0.0010224,121.7681875,51.75,2353.25,11.25,1.6625,1173.27,5.75
mp-1058,94,18,14.23148479,0.0,5.616882767,-4.063919262,-1.389346459,0.03604905,48.13893547,21.33333333,1135.353333,14.66666667,3.386666667,645.0366667,3.0
mp-605663,162,51,15.16731867,0.0,10.20150344,-5.405091714,-0.4615594,0.0012425,93.18025643,40.5,3162.0,10.5,2.101666667,1678.953333,4.666666667
mp-4652,107,47,16.4995348,0.0,11.77378132,-7.003644845,-0.106565165,4.8374456,116.9872613,49.25,3073.0,9.75,2.11,1648.4025,5.0
mp-20708,72,33,16.55863245,0.0,6.731042038,-4.849797053,-0.596114782,3.04e-05,67.12088571,30.57142857,2240.534286,12.57142857,2.064285714,974.3171429,4.0
mp-22323,151,60,13.28280688,0.9579,6.941641659,-5.624671106,-1.98398502,0.0001719,55.52684,24.4,992.12,14.8,2.776,204.78,3.2
mp-866087,177,78,13.62518545,0.0,7.866932759,-6.195728195,-0.759800528,4.57e-05,64.550375,29.0,3118.0,8.5,1.9425,1771.0,4.0
mp-973940,35,10,20.51864104,0.0,6.96335545,-1.332655933,-0.169612004,5.46e-05,86.0435,36.75,1183.75,9.25,1.5125,559.0875,4.25
mp-571124,4,8,34.04761255,4.0204,2.743778952,-4.121832468,-2.445890503,1.5e-06,56.25831158,25.2,745.766,10.8,2.272,378.331,3.8
mp-1136,22,14,25.53771615,0.0941,2.339054799,-2.570326421,-0.421365131,1.15e-05,35.97272696,16.5,1088.75,4.5,1.2425,550.6525,3.25
mp-13172,92,43,15.70777886,0.0,6.473156783,-4.311032845,-0.232884813,0.0001539,61.232475,27.83333333,2962.0,8.166666667,1.688333333,1358.846667,4.0
mp-20425,106,82,16.04149101,0.0,8.313737166,-7.54810223,-0.24386344,1.9094576,80.314125,33.75,3448.0,12.25,1.765,1492.75,4.5
mp-510623,223,81,9.514958031,0.0,7.833524944,-8.600263829,0.050977718,0.000651275,44.886425,21.0,3425.5,9.5,2.01,2308.25,3.5
mp-19219,63,33,11.11131443,4.0337,2.536134097,-6.271210731,-2.513523828,5.16e-05,16.9702625,8.0,1110.725,9.0,2.29125,470.40875,2.25
mp-977380,45,28,17.07151314,0.0,3.938713086,-3.046361723,-0.471546545,0.0004344,40.49275,18.25,1894.25,3.75,1.45,1031.935,3.25
mp-1352,247,142,12.30737664,0.0,7.098981799,-10.1202356,-1.870238526,2.7e-06,52.61535,23.5,2379.68,9.5,2.185,1095.525,3.5
mp-1009223,43,25,20.6206418,0.0,3.942303366,-3.240975555,-0.25564451,4.5e-06,48.95568464,22.0,1021.5,8.0,1.555,730.435,3.5
mp-9827,11,5,38.03100059,0.0,7.082797877,-0.792212308,-0.250907852,1.26e-05,162.2159333,65.66666667,740.2533333,8.333333333,1.606666667,260.3666667,5.666666667
mp-1018150,18,14,28.31466128,0.0,6.805004992,-5.891483787,-0.425493977,2e-07,116.03546,48.33333333,2513.0,12.33333333,1.933333333,1398.44,5.0
mp-1094490,52,12,18.22499874,0.0,4.087067482,-1.466256975,-0.027676082,1e-07,44.857,21.0,1271.5,7.0,1.48,807.84,3.5
mp-865845,70,33,19.30647223,0.0,12.94104621,-4.427612928,-0.422414208,5.6e-06,150.46075,61.5,2709.75,13.0,1.575,1572.6925,6.5
mp-774153,163,63,12.67406735,1.447,5.19169432,-6.838135517,-2.057399382,3.0000679,39.62561667,17.83333333,860.8,14.16666667,2.911666667,550.4966667,2.833333333
mp-755298,73,38,11.07407751,0.0,3.076738746,-6.280823934,-2.427714885,2.79e-05,20.51866444,9.444444444,1315.311111,8.111111111,2.142222222,531.5511111,2.333333333
mp-7821,102,51,20.74754128,0.0,6.911122121,-6.609933453,-0.002740015,0.00141185,86.35075,37.0,2770.0,10.0,1.84,1543.39,4.5
mp-865240,57,25,25.12460464,0.0,8.080706672,-3.609356065,-0.257373331,2.89e-05,122.26425,50.75,2764.5,12.25,1.4075,1300.6875,6.0
mp-510436,141,35,16.56860056,0.0971,10.87604627,-5.00691464,-0.431986451,3.35e-05,108.5195,46.75,3013.25,10.75,2.095,1478.475,5.0
mp-540791,180,88,14.4980188,0.0,6.889454416,-6.965451451,-0.712240052,0.000536825,60.15121429,27.28571429,3513.714286,11.85714286,2.062857143,1922.714286,3.857142857
mp-865884,147,59,17.77079185,0.0,11.57737529,-6.322450935,-0.824516841,0.0004176,123.899,52.5,3489.0,12.0,1.9025,1707.1875,5.75
mp-8300,37,22,34.04854136,0.6693,4.982531424,-4.617890976,-1.582497594,0.0004362,102.1643714,42.57142857,1490.885714,7.714285714,1.622857143,890.6857143,4.857142857
mp-1014246,166,81,14.82403087,0.0,5.714812066,-8.024217423,-0.411193146,6.58e-05,51.0175,22.5,4441.0,8.5,1.685,2238.5,3.5
mp-13503,81,48,17.09206861,0.0,5.692297983,-3.298925713,-0.338641377,0.00198545,58.591304,27.0,1821.0,9.0,1.553333333,1066.453333,4.0
mp-10844,121,48,23.33860406,0.0,10.61122299,-5.268073067,-0.218520683,4.53e-06,149.139,60.33333333,2407.666667,13.66666667,2.133333333,1394.773333,5.333333333
mp-867351,302,141,14.60729168,0.0,11.14052006,-10.34896469,0.009512172,1e-06,98.0,43.0,4538.0,7.0,1.9,2430.0,5.0
mp-22418,94,32,24.88062282,0.0,9.14079347,-5.64506825,-0.50408712,9.04e-05,136.9607273,56.54545455,3206.272727,8.909090909,1.771818182,1466.029091,5.363636364
mp-12059,139,95,16.25130395,0.0,8.469551683,-7.844371188,-1.026642593,0.0003698,82.8895048,36.0,2404.4,10.8,1.99,1438.72,4.8
mp-1709,130,119,18.55165322,0.0,15.63198721,-10.24046925,-0.074557722,1.87e-05,174.6416067,68.66666667,3986.666667,5.333333333,1.433333333,1583.866667,7.333333333
mp-978975,52,17,27.5559996,0.0,9.891732258,-4.31799475,-0.360120468,0.0025013,164.14945,66.5,2651.0,10.0,1.39,1145.5,6.25
mp-11499,43,23,26.07386303,0.0,2.919276382,-3.311573914,-0.086222558,0.003784125,45.83861667,21.0,2111.666667,2.333333333,1.28,1215.0,3.666666667
mp-863673,62,21,23.09906185,0.0,7.186013955,-5.062866755,-0.373391244,4.78e-05,99.961625,42.5,3032.25,6.0,1.38,1359.1725,5.75
mp-806,117,49,15.38956462,0.0,14.02701002,-12.06483597,-2.782331434,5.5302959,129.9997,51.0,1796.6,12.0,2.36,483.65,5.5
mp-644497,23,12,22.30867984,0.3567,3.471516511,-7.295537964,-2.79125101,4.76e-05,46.63844,20.4,1194.72,10.8,2.55,621.08,3.2
mp-858,82,62,19.76516104,0.0,6.242122128,-4.49185868,-0.500397137,6.13e-05,74.29909573,31.66666667,2602.333333,13.66666667,1.49,1228.313333,4.666666667
mp-981934,196,16,10.19312972,0.0,6.383239095,-7.210885134,-2.932843164,1.0183383,39.1831704,17.0,1351.12,10.6,2.598,583.48,3.2
mp-1025301,141,62,15.21184557,0.0,9.868096569,-5.470957653,-0.562369297,1e-07,90.39953743,39.42857143,2743.857143,11.14285714,2.142857143,1394.351429,4.571428571
mp-979039,87,20,28.66482027,0.0,12.93393292,-6.509052518,-0.132272383,4.42e-05,223.2701873,87.25,4602.0,5.75,1.61,1920.5825,8.25
mp-978964,57,27,30.58341068,0.0,9.77886497,-5.894666473,0.064743782,0.0002139,180.104795,70.5,4160.5,3.5,1.3025,1817.0,7.5
mp-3924,154,100,9.90297257,1.5795,5.527020488,-7.818775328,-2.696878413,1.14e-05,32.961545,15.0,1703.1,9.5,2.365,828.3225,2.75
mp-1263,250,92,16.01358508,0.0,14.03102952,-10.1010256,-0.318685256,1.84e-05,135.3097275,56.0,4367.25,7.5,1.995,2306.575,6.0
mp-1021323,125,98,9.555337823,0.0,2.019464377,-8.67169488,-0.009105986,5.05e-05,11.62072308,5.769230769,4093.461538,13.0,2.429230769,3542.591538,2.0
mp-1014168,17,7,42.7456832,1.8178,4.504826887,-3.211689923,-1.312190996,0.0003489,115.9634904,48.4,792.4,13.2,2.4,339.92,4.8
mp-696746,227,178,7.419533222,1.5066,2.473271128,-7.21717675,-0.029260759,2.44e-05,11.05094,5.2,4220.0,13.2,2.142,2639.2,2.0
mp-900,136,29,17.43998705,0.0,8.658113162,-5.657053533,-0.233801522,6.4e-06,90.93275,39.5,2463.0,12.5,2.415,1365.5,4.5
mp-10616,34,23,27.67551866,0.5951,4.38381291,-3.772441623,-0.942229335,0.0,73.0632,30.66666667,1548.333333,6.0,1.35,847.8966667,4.0
mp-9951,180,82,15.19746525,0.0,8.030352198,-8.284906396,-0.319861517,0.0004685,73.49480833,32.66666667,3481.333333,8.666666667,1.72,1826.8,4.333333333
mp-13548,12,5,40.38717361,1.6768,6.316642246,-2.57532949,0.040540179,6.8e-06,153.6316346,62.66666667,1995.333333,4.0,1.286666667,881.5266667,6.0
mp-2580,264,197,11.59095321,0.0,7.42936131,-9.160558458,-0.764725576,2.5e-06,51.85869,23.0,4608.5,9.0,1.82,2549.5,3.5
mp-9884,18,8,27.83747234,0.0,3.770900751,-4.788000035,-0.650709031,0.00715805,63.215825,28.25,1520.5,10.25,1.9375,783.8825,4.0
mp-9958,153,104,13.4567409,0.0,5.564791632,-8.220915088,-0.810296464,3.65e-05,45.096175,20.5,3628.25,9.0,1.91,2223.35,3.5
mp-777130,27,10,14.2507761,3.3952,2.425680085,-5.076275067,-2.901278395,3.9999489,20.8172304,9.714285714,957.7314286,11.14285714,2.815714286,418.9285714,2.285714286
mp-604516,89,34,18.4932621,0.0,5.785810302,-6.204518356,-0.55551444,9e-07,64.43600772,29.4,3276.4,7.8,1.574,1597.494,4.2
mp-1922,138,93,18.0765309,0.3114,7.930411877,-5.841622089,-0.42317162,2.73e-06,86.33,37.33333333,2113.0,13.33333333,2.433333333,1198.333333,4.333333333
mp-10850,81,31,24.41128474,0.0,8.067123954,-4.522594996,-0.371663481,8.5e-07,118.5933333,49.66666667,2119.0,13.66666667,2.116666667,1151.496667,5.0
mp-4508,91,28,21.79523084,0.0,9.866293537,-4.982044619,-0.814748728,4.4e-06,129.499,54.33333333,2907.333333,12.33333333,1.74,1353.266667,6.0
mp-865235,130,91,14.17297158,0.0,4.56432469,-5.65747578,-0.560236699,0.0,38.95725578,18.48275862,3046.0,10.4137931,1.667931034,1333.707586,3.448275862
mp-12927,98,61,13.71506848,1.1717,4.44014333,-6.177780983,-1.114829202,2e-07,36.6729528,15.6,1556.344,7.2,2.022,849.22,2.8
mp-669917,156,48,18.52160717,0.0,8.702258139,-8.75516127,-0.802897985,0.00013245,97.06475,42.5,4325.0,6.5,1.805,2182.5,5.0
mp-864764,249,83,15.6244432,0.0,16.15352254,-11.11240871,-0.264732714,1.6158958,151.99269,62.0,4970.25,6.5,1.7575,2924.25,5.5
mp-20536,127,72,17.23593168,0.0,8.557224119,-5.660130457,-0.100434564,0.000153233,88.8215975,38.5,3037.5,11.5,1.92,1136.54,4.5
mp-975933,56,22,27.78802675,0.0,8.049440308,-4.17541729,-0.463698782,0.0001102,134.70208,56.25,2764.0,11.25,1.4825,972.625,6.5
mp-753495,166,107,12.43990574,0.0,6.02228101,-5.765740948,-1.816968276,0.0001133,45.11583665,19.81818182,572.4027273,15.81818182,3.11,286.2245455,2.818181818
mp-1013714,19,10,54.74663968,0.0,3.692310671,-3.333630438,-0.421707876,0.0001187,121.73252,50.4,1835.2,7.2,1.38,998.756,5.4
mp-865665,273,123,14.91833507,0.0,11.96773406,-10.53391007,-0.269425501,0.0001085,107.5185,45.75,4626.25,6.25,1.81,2565.0,5.0
mp-7437,36,26,25.04812662,0.8396,2.993857865,-3.052677238,-0.455025407,1.46e-05,45.160354,21.33333333,920.6666667,9.333333333,1.553333333,448.8366667,3.666666667
mp-4604,83,72,9.233452285,3.011,2.331248383,-5.433346777,-0.912319868,0.0,12.96294167,6.0,1274.536667,6.0,1.720833333,467.5858333,2.166666667
mp-977390,266,85,16.95304595,0.0,15.76772311,-11.42666718,-0.215920139,1.96e-05,160.97841,65.75,5404.0,5.75,1.675,3119.25,5.75
mp-19292,143,73,10.35853104,1.9812,5.428559559,-6.089429646,-1.650367094,3.0002781,33.86364389,15.66666667,612.8,15.0,2.986666667,475.2,2.666666667
mp-20146,133,60,17.47016229,0.0,7.956537194,-7.100804205,-0.567486312,1.95e-06,83.70896,37.2,3722.2,8.4,1.688,1643.416,4.6
mp-763351,133,61,11.11437955,0.0,4.449432364,-6.099953888,-1.83763295,9.0321676,29.78110053,14.16666667,1103.938333,13.5,2.993333333,639.9883333,2.666666667
mp-2677,155,52,16.19884643,0.0,9.333916825,-6.31970913,-0.848945685,3e-05,91.053978,39.75,3202.75,8.25,1.99,1824.5375,4.75
mp-4081,31,22,23.29696812,1.598,6.124710654,-5.280669303,-0.516741847,4.72e-05,85.928235,37.0,2395.375,12.75,2.175,1167.41375,4.25
mp-999079,107,40,15.68272821,0.0,4.930496664,-5.96410517,-0.053692631,3.7030376,46.56538465,21.5,3278.0,8.0,1.6475,1543.31,3.75
mp-1021669,66,12,16.78067643,0.0,5.074222898,-6.677180494,-1.484008821,0.0008551,51.2778625,22.125,1515.14,11.375,2.39875,924.18375,3.25
mp-867189,44,21,30.92460567,0.0,8.620952058,-4.814459115,-0.325847261,0.0004178,160.55,66.25,2960.25,8.75,1.43,1179.9025,7.5
mp-555223,26,8,22.83168048,1.3949,3.779584377,-5.042308136,-2.995816901,3.9999503,51.9676206,22.5,580.89375,11.75,2.87875,298.72875,3.25
mp-8499,167,72,13.342401,0.0,8.354271548,-8.337984993,-0.322848988,8.4e-05,67.12642,28.57142857,3539.142857,11.42857143,1.918571429,2746.857143,4.285714286
mp-1317,85,57,23.66749217,0.1651,7.440823962,-5.057125421,-0.183805879,0.000749075,106.0532988,45.0,2195.0,13.5,2.0075,1119.835,4.75
mp-505005,97,43,20.09231355,0.0,9.874248636,-8.165070548,-0.63857973,0.000595,119.4771667,49.33333333,4030.333333,8.666666667,1.74,2020.333333,5.666666667
mp-765125,162,72,10.83292805,1.4471,4.641651222,-5.995453109,-2.201913468,5.00000055,30.2809344,14.33333333,1103.076667,13.66666667,3.083333333,639.7766667,2.666666667
mp-973266,55,31,25.23193985,0.0,9.079984599,-4.526477083,-0.195049672,0.00914265,137.9706347,56.5,3454.25,16.0,1.355,1677.1175,6.75
mp-982195,22,7,39.16363339,0.0,5.001340544,-3.40351644,0.44788882,1.35e-05,117.956075,49.75,2787.75,4.75,1.06,1056.8825,7.0
mp-865807,210,89,15.28005091,0.0,10.4297099,-9.499673048,-0.619566883,0.0069951,95.97275,40.75,4183.25,5.75,1.86,2379.25,4.75
mp-1018029,141,46,13.74624668,0.0,10.26589967,-4.77025832,-0.129303115,0.0001733,84.983,37.5,3218.0,10.5,2.05,1592.91,4.5
mp-865768,206,89,14.13921803,0.0,10.00906049,-9.547743323,-0.504421647,0.5486108,85.22551125,36.25,3684.75,5.75,1.7075,2176.75,4.5
